Timestamp, TargetID, X_mm,Y_mm, IsConfirmedHuman
44788,0,-467,772,902,0,1

44877,0,-513,808,957,0,1

44965,0,-554,812,983,0,1

45055,0,-579,834,1015,0,1

45144,0,-600,855,1045,0,1

45233,0,-610,866,1059,0,1

45322,0,-601,880,1066,0,1

45411,0,-568,882,1049,0,1

45500,0,-540,873,1027,0,1

45589,0,-433,826,933,0,1

45678,0,-218,718,750,0,1

45767,0,-36,635,636,0,1

45856,0,116,564,576,0,1

45945,0,234,520,570,0,1

46034,0,325,486,585,0,1

46123,0,215,508,552,-8,1

46212,0,108,515,526,0,1

46301,0,72,507,512,-24,1

46390,0,113,476,489,-39,1

46479,0,143,460,482,-119,1

46568,0,148,439,463,-119,1

46656,0,137,412,434,-112,1

46746,0,110,385,400,-79,1

46834,0,86,358,368,-56,1

46924,0,62,336,342,-32,1

47012,0,36,333,335,-32,1

47102,0,11,331,331,-32,1

47191,0,-11,329,329,-32,1

47280,0,-32,327,329,-32,1

47369,0,-50,326,330,-32,1

47458,0,-66,324,331,-32,1

47546,0,-80,323,333,-32,1

47636,0,-92,323,336,-32,1

47725,0,-102,322,338,-32,1

47814,0,-92,303,317,0,1

47903,0,-77,306,316,0,1

47992,0,-61,308,314,0,1

48081,0,-74,290,299,0,1

48170,0,-92,296,310,0,1

48259,0,-112,300,320,0,1

48348,0,-132,304,331,0,1

48437,0,-151,307,342,0,1

48526,0,-129,290,317,0,1

48615,0,-99,295,311,0,1

48704,0,-67,300,307,0,1

48792,0,-35,304,306,0,1

48882,0,-5,307,307,0,1

48971,0,0,302,302,0,1

49059,0,0,315,315,0,1

49149,0,-2,320,320,0,1

49238,0,-8,337,337,0,1

49327,0,-14,357,357,0,1

49415,0,-20,383,384,0,1

49504,0,-25,424,425,0,1

49594,0,-35,469,470,0,1

49683,0,-48,513,515,0,1

49772,0,-90,636,642,0,1

49861,0,-128,748,759,0,1

49950,0,-162,849,864,0,1

50039,0,-174,881,898,0,1

50128,0,-184,913,931,0,1

50216,0,-195,943,963,0,1

50305,0,-205,973,994,0,1

50394,0,-214,1001,1024,0,1

50484,0,-223,1028,1052,0,1

50572,0,-232,1054,1079,0,1

50661,0,-241,1080,1107,0,1

50750,0,-249,1104,1132,0,1

50840,0,-258,1128,1157,0,1

50929,0,-265,1151,1181,0,1

51018,0,-273,1173,1204,0,1

51107,0,-273,1173,1204,0,1

51196,0,-273,1173,1204,0,1

51284,0,-273,1173,1204,0,1

51374,0,-273,1173,1204,0,1

51462,0,-273,1173,1204,0,1

51551,0,-273,1173,1204,0,1

51640,0,-273,1173,1204,0,1

51729,0,-273,1173,1204,0,1

51818,0,-273,1173,1204,0,1

51907,0,-273,1173,1204,0,1

51996,0,-273,1173,1204,0,1

52085,0,-273,1173,1204,0,1

52174,0,-273,1173,1204,0,1

52264,0,-273,1173,1204,0,1

52352,0,-273,1173,1204,0,1

52441,0,-273,1173,1204,0,1

52530,0,-273,1173,1204,0,1

52619,0,-273,1173,1204,0,1

52708,0,-273,1173,1204,0,1

52797,0,-273,1173,1204,0,1

52886,0,-273,1173,1204,0,1

52976,0,-273,1173,1204,0,1

53064,0,-273,1173,1204,0,1

53154,0,-243,1186,1211,0,1

53243,0,-212,1199,1218,0,1

53332,0,-182,1211,1225,0,1

53420,0,-152,1222,1231,0,1

53510,0,-125,1234,1240,0,1

53599,0,-97,1244,1248,0,1

53688,0,-71,1255,1257,0,1

53777,0,-46,1265,1266,0,1

53866,0,-22,1275,1275,0,1

53954,0,0,1284,1284,0,1

54044,0,23,1293,1293,0,1

54133,0,45,1302,1303,0,1

54222,0,66,1310,1312,0,1

54311,0,86,1318,1321,0,1

54399,0,106,1326,1330,0,1

54489,0,125,1334,1340,0,1

54578,0,125,1334,1340,0,1

54666,0,125,1334,1340,0,1

54755,0,125,1334,1340,0,1

54845,0,125,1334,1340,0,1

54933,0,125,1334,1340,0,1

55022,0,125,1334,1340,0,1

55112,0,125,1334,1340,0,1

55200,0,125,1334,1340,0,1

55289,0,125,1334,1340,0,1

55378,0,125,1334,1340,0,1

55468,0,125,1334,1340,0,1

55556,0,125,1334,1340,0,1

55646,0,125,1334,1340,0,1

55735,0,125,1334,1340,0,1

55824,0,125,1334,1340,0,1

55913,0,125,1334,1340,0,1

56002,0,125,1334,1340,0,1

56091,0,125,1334,1340,0,1

56179,0,125,1334,1340,0,1

56269,0,125,1334,1340,0,1

56358,0,125,1334,1340,0,1

56446,0,125,1334,1340,0,1

56536,0,151,1338,1346,0,1

56625,0,176,1343,1354,0,1

56714,0,201,1347,1362,0,1

56803,0,225,1351,1370,0,1

56892,0,247,1355,1377,0,1

56981,0,270,1359,1386,0,1

57070,0,291,1363,1394,0,1

57159,0,311,1367,1402,0,1

57248,0,331,1370,1409,0,1

57337,0,350,1373,1417,0,1

57425,0,369,1377,1426,0,1

57515,0,387,1380,1433,0,1

57604,0,404,1383,1441,0,1

57693,0,421,1386,1449,0,1

57782,0,440,1385,1453,0,1

57871,0,461,1384,1459,0,1

57960,0,481,1382,1463,0,1

58049,0,500,1381,1469,0,1

58138,0,518,1380,1474,0,1

58227,0,536,1378,1479,0,1

58316,0,553,1377,1484,0,1

58405,0,569,1376,1489,0,1

58494,0,585,1375,1494,0,1

58583,0,600,1373,1498,0,1

58672,0,615,1372,1504,0,1

58761,0,629,1371,1508,0,1

58850,0,643,1370,1513,0,1

58939,0,656,1369,1518,0,1

59028,0,669,1368,1523,0,1

59117,0,682,1367,1528,0,1

59206,0,682,1367,1528,0,1

59295,0,682,1367,1528,0,1

59384,0,682,1367,1528,0,1

59473,0,682,1367,1528,0,1

59562,0,682,1367,1528,0,1

59651,0,682,1367,1528,0,1

59740,0,682,1367,1528,0,1

59829,0,682,1367,1528,0,1

59918,0,682,1367,1528,0,1

60007,0,682,1367,1528,0,1

60096,0,682,1367,1528,0,1

60185,0,682,1367,1528,0,1

60274,0,682,1367,1528,0,1

60363,0,682,1367,1528,0,1

60452,0,682,1367,1528,0,1

60541,0,682,1367,1528,0,1

60630,0,682,1367,1528,0,1

60719,0,697,1368,1535,0,1

60808,0,712,1369,1543,0,1

60897,0,726,1370,1550,0,1

60986,0,740,1370,1557,0,1

61075,0,754,1371,1565,0,1

61164,0,767,1372,1572,0,1

61253,0,779,1372,1578,0,1

61342,0,791,1373,1585,0,1

61342,1,32,210,212,32,1

61431,0,803,1373,1591,0,1

61431,1,87,229,245,32,1

61520,0,814,1374,1597,0,1

61520,1,157,240,287,16,0

61609,0,825,1374,1603,0,1

61609,1,210,251,327,16,0

61698,0,836,1375,1609,0,1

61698,1,247,259,358,8,1

61787,0,846,1375,1614,0,1

61787,1,272,286,395,-8,1

61876,0,855,1376,1620,0,1

61876,1,295,290,414,0,1

61965,0,865,1376,1625,0,1

61965,1,314,287,425,0,1

62054,0,874,1377,1631,0,1

62054,1,325,287,434,0,1

62143,0,887,1376,1637,0,1

62143,1,318,291,431,0,1

62232,0,902,1375,1644,0,1

62232,1,316,295,432,0,1

62321,0,916,1374,1651,0,1

62321,1,315,292,430,-8,1

62410,0,930,1374,1659,0,1

62410,1,315,296,432,0,1

62499,0,943,1373,1666,0,1

62499,1,324,302,443,0,1

62588,0,956,1372,1672,0,1
